date,RV_BTC,btc_close,btc_volume,btc_trade_count,hash_rate,difficulty,avg_conf_time,tx_per_block,avg_block_size,fear_greed,sp500_close,sp500_volume,vix_close,RV_lag1,RV_lag2,RV_lag3,RV_ma7,RV_ma30
2019-09-09,2.826053252013997,10381.18,23984.672018,237752.0,94779757.9723776,10771996663680.0,9.58714497184427,1629.98305084746,0.707172129943503,43.0,2978.7099609375,3209340000.0,15.0,1.3547828961657955,4.395446652949066,1.5614286475780572,2.429281579767863,2.8590086745956005
2019-09-10,2.054950468171768,10303.12,39835.727608,330459.0,78179913.3557465,10771996663680.0,26.5855105906771,2170.21917808219,1.08986510273973,41.0,2978.429931640625,4031120000.0,15.270000457763672,1.639561406147875,1.3547828961657955,4.395446652949066,2.4587744413137687,2.85093514047916
2019-09-11,2.0483117204021717,10098.15,28915.412225,286763.0,97457152.2653826,10771996663680.0,14.1217987818688,1867.35164835165,0.957443978021978,41.0,2979.389892578125,4393040000.0,15.199999809265137,2.826053252013997,1.639561406147875,1.3547828961657955,2.4542098251001607,2.7982661207360806
2019-09-12,1.8227029821041734,10158.33,31953.824562,309120.0,98528109.9825847,10771996663680.0,16.5100618988273,1838.45652173913,0.953451777173913,38.0,3000.929931640625,3934370000.0,14.609999656677246,2.054950468171768,2.826053252013997,1.639561406147875,2.390315345084204,2.803494617489098
2019-09-13,1.5080568630993123,10415.01,34511.162755,317881.0,84605659.6589586,10771996663680.0,12.4574523539289,2125.74683544304,0.97985764556962,39.0,3009.570068359375,3796990000.0,14.220000267028809,2.0483117204021717,2.054950468171768,2.826053252013997,2.2686478633469616,2.82694164972729
2019-09-14,1.0427193722248758,10342.06,30280.339776,304947.0,81711974.361587,10958429712866.0,17.8328660464771,2059.04,1.06961826666667,38.0,3007.389892578125,3557010000.0,13.739999771118164,1.8227029821041734,2.0483117204021717,2.054950468171768,2.305972768279264,2.812713098900926
2019-09-15,0.7757909156835068,10335.02,23621.533519,253929.0,91618125.6260619,11890594958796.0,16.0514178642996,1934.8,0.903661329032258,39.0,3007.389892578125,3557010000.0,13.739999771118164,1.5080568630993123,1.8227029821041734,2.0483117204021717,1.8934885125864418,2.72938529383881
2019-09-16,1.9011537297763441,10302.01,18047.654013,194733.0,86889448.1743942,11890594958796.0,21.1041604175361,1864.9387755102,0.86785037414966,38.0,3007.389892578125,3557010000.0,13.739999771118164,1.0427193722248758,1.5080568630993123,1.8227029821041734,1.8489080091663104,2.6398125000326473
2019-09-17,1.2148510791454248,10251.31,28971.401657,274368.0,96346803.0777296,11890594958796.0,16.7621546526943,2130.9263803681,1.05493929447853,38.0,2997.9599609375,4285860000.0,14.670000076293945,0.7757909156835068,1.0427193722248758,1.5080568630993123,1.7255122248142578,2.507723600803928
2019-09-18,0.8625279719182934,10187.82,22914.324563,287483.0,87480532.8558527,11890594958796.0,27.2609503494476,2322.82432432432,1.15771241216216,41.0,3005.699951171875,3673250000.0,14.4399995803833,1.9011537297763441,0.7757909156835068,1.0427193722248758,1.5933837216374502,2.4552408494723497
2019-09-19,3.7025952954140102,10156.99,24250.249303,299466.0,102848734.573773,11890594958796.0,18.5642324202751,2087.27011494253,1.06990544827586,38.0,3006.72998046875,3458800000.0,13.949999809265137,1.2148510791454248,1.9011537297763441,0.7757909156835068,1.4733695232051154,2.4157904779339914
2019-09-20,1.3046078939812045,10244.29,44826.282579,429727.0,87480532.8558527,11890594958796.0,17.8576130055998,2338.58108108108,1.10439114189189,31.0,3006.7900390625,3265660000.0,14.050000190734863,0.8625279719182934,1.2148510791454248,1.9011537297763441,1.3039718448502757,2.336417639245327
2019-09-21,1.4728810886355188,10168.59,25088.491069,267032.0,89253786.9002281,11890594958796.0,22.8196099303769,2257.80794701987,1.04026201324503,41.0,2992.070068359375,6103440000.0,15.319999694824219,3.7025952954140102,0.8625279719182934,1.2148510791454248,1.5725278896088237,2.3777382141816115
2019-09-22,1.59927472294505,9986.39,20544.175196,245439.0,98120057.122105,11890594958796.0,9.66923286644651,2024.17469879518,0.884734271084337,37.0,2992.070068359375,6103440000.0,15.319999694824219,1.3046078939812045,3.7025952954140102,0.8625279719182934,1.54346375116338,2.275904740051136
2019-09-23,1.2820089888875175,10028.87,22049.275256,253713.0,98120057.122105,11890594958796.0,8.70194749786648,1919.9578313253,0.850795608433735,37.0,2992.070068359375,6103440000.0,15.319999694824219,1.4728810886355188,1.3046078939812045,3.7025952954140102,1.604915424936329,2.2045012161151507
2019-09-24,10.498559904010563,9702.25,31937.232356,332817.0,67383653.6862649,11890594958796.0,34.1685347656724,2527.62280701754,1.24371952631579,41.0,2991.780029296875,3187250000.0,14.90999984741211,1.59927472294505,1.4728810886355188,1.3046078939812045,1.7225559688308354,2.180004730041681
2019-09-25,4.834301945491418,8493.14,94007.345203,748712.0,92800294.9889788,11890594958796.0,57.4497121548585,2250.08280254777,1.16361812101911,39.0,2966.60009765625,3872800000.0,17.049999237060547,1.2820089888875175,1.59927472294505,1.4728810886355188,1.6341067201324313,2.130381422850997
2019-09-26,4.9506468314755425,8430.05,60783.892258,544806.0,92209210.3075204,11890594958796.0,21.3366094582221,2229.14743589744,1.10453433974359,15.0,2984.8701171875,3331200000.0,15.960000038146973,10.498559904010563,1.2820089888875175,1.59927472294505,2.960350837970308,2.3726525093441824
2019-09-27,3.0598831784698968,8063.73,67930.853749,522062.0,102155715.0684,12017674556107.8,13.3258107083118,2080.55555555556,0.970737502923977,12.0,2977.6201171875,3084910000.0,16.06999969482422,4.834301945491418,10.498559904010563,1.2820089888875175,3.5277471199093258,2.406573595520133
2019-09-28,1.9782592890393556,8177.91,43882.924625,369518.0,83726816.3184488,12759819404409.0,35.6501596042316,2302.29545454545,1.0954235,24.0,2961.7900390625,3246480000.0,17.219999313354492,4.9506468314755425,4.834301945491418,10.498559904010563,3.706040196489545,2.5233858258881727
2019-09-29,1.9253996877169621,8198.81,34473.605165,319113.0,100852756.01995,12759819404409.0,17.6810062416547,1977.56603773585,0.887235503144653,32.0,2961.7900390625,3246480000.0,17.219999313354492,3.0598831784698968,4.9506468314755425,4.834301945491418,3.956793808559358,2.45817455616894
2019-09-30,3.8394526769592097,8043.82,31544.211388,322501.0,86263992.570523,12759819404409.0,10.9377820094844,2099.57352941176,0.899054970588235,33.0,2961.7900390625,3246480000.0,17.219999313354492,1.9782592890393556,3.0598831784698968,4.9506468314755425,4.028990694331335,2.438142610491097
2019-10-01,3.3888813981225474,8289.34,55865.48726,455556.0,82458228.1924117,12759819404409.0,44.8137303634472,2395.35384615385,1.15052539230769,27.0,2976.739990234375,3249130000.0,16.239999771118164,1.9253996877169621,1.9782592890393556,3.0598831784698968,4.075579975013037,2.447420001586017
2019-10-02,1.8480347678992186,8292.44,43472.418091,387653.0,90704051.0116529,12759819404409.0,31.8190487874959,2358.34965034965,1.12006802797203,38.0,2940.25,3560750000.0,18.559999465942383,3.8394526769592097,1.9253996877169621,1.9782592890393556,4.440929073308992,2.504984077402968
2019-10-03,2.2153806018125066,8359.94,26243.386644,261430.0,93875521.3267456,12759819404409.0,16.2673974894575,2206.46621621622,1.00596792567568,39.0,2887.610107421875,3914180000.0,20.559999465942383,3.3888813981225474,3.8394526769592097,1.9253996877169621,3.4252607153249905,2.5701764114961683
2019-10-04,2.0719380088256942,8223.96,30488.284058,281307.0,93241227.2637271,12759819404409.0,25.0912328717564,2221.18367346939,1.03809310204082,37.0,2910.6298828125,3515130000.0,19.1200008392334,1.8480347678992186,3.3888813981225474,3.8394526769592097,2.9986511185261047,2.5365107182425004
2019-10-05,1.3591246446814886,8137.13,26476.330404,259012.0,93241227.2637271,12759819404409.0,12.8108947979064,2294.02721088435,1.08692838095238,30.0,2952.010009765625,3005600000.0,17.040000915527344,2.2153806018125066,1.8480347678992186,3.3888813981225474,2.607898800002814,2.526949677360135
2019-10-06,3.3350577603991125,8126.19,21907.615564,237769.0,100218461.956931,12759819404409.0,9.70414101563169,2067.61392405063,0.885488658227848,31.0,2952.010009765625,3005600000.0,17.040000915527344,2.0719380088256942,2.2153806018125066,1.8480347678992186,2.466763775767928,2.4993481412355627
2019-10-07,2.4778663524169837,7854.25,34676.104049,325795.0,94509815.3897642,12759819404409.0,10.5290577816768,1863.1744966443,0.813034281879195,32.0,2952.010009765625,3005600000.0,17.040000915527344,1.3591246446814886,2.0719380088256942,2.2153806018125066,2.3783159694310894,2.492604674472344
2019-10-08,1.6261217385075504,8190.09,52202.072297,482605.0,98315579.7678755,12759819404409.0,16.4932793121313,2121.30967741936,1.00581012258065,27.0,2938.7900390625,2959050000.0,17.860000610351562,3.3350577603991125,1.3591246446814886,2.0719380088256942,2.5796956940999682,2.457258378054012
2019-10-09,3.06394849008117,8168.39,35452.657423,395685.0,102755638.209005,12759819404409.0,13.0962549383246,2076.25925925926,0.966500944444444,39.0,2893.06005859375,3370700000.0,20.280000686645508,2.4778663524169837,3.3350577603991125,1.3591246446814886,2.385183362022507,2.4946944932623847
2019-10-10,1.6757467131271786,8560.74,55038.704378,537805.0,87532580.6965601,12759819404409.0,47.747143658642,2253.97826086957,1.03239113768116,37.0,2919.39990234375,2735350000.0,18.639999389648438,1.6261217385075504,2.4778663524169837,3.3350577603991125,2.1333605535060793,2.4942465043410404
2019-10-11,3.8364017741992917,8558.03,39137.946167,406932.0,103681264.292523,12874760266706.7,14.4067911674506,2129.92592592593,0.968209895061729,41.0,2938.1298828125,3234400000.0,17.56999969482422,3.06394849008117,1.6261217385075504,2.4778663524169837,2.3070625138177867,2.5021763456099464
2019-10-12,1.1354910880539462,8258.5,50405.284418,471818.0,100875176.08461,13008091666972.0,17.7505657812071,2214.26282051282,1.01707467307692,39.0,2970.27001953125,3581320000.0,15.579999923706055,1.6757467131271786,3.06394849008117,1.6261217385075504,2.229971958291311,2.4895362204417935
2019-10-13,2.322420515011849,8300.09,21339.334098,280633.0,86002553.9695715,13008091666972.0,12.7554942877945,2268.36842105263,0.971500255639098,38.0,2970.27001953125,3581320000.0,15.579999923706055,3.8364017741992917,1.6757467131271786,3.06394849008117,2.482038210487539,2.549139222235031
2019-10-14,1.4761202918613912,8275.01,27840.739953,320051.0,91822275.6667605,13008091666972.0,10.8459583141819,1968.21830985915,0.817165204225352,38.0,2970.27001953125,3581320000.0,15.579999923706055,1.1354910880539462,3.8364017741992917,1.6757467131271786,2.4500905595407474,2.5262321591000236
2019-10-15,2.0781206829247236,8348.2,29810.663253,345679.0,87295825.4578357,13008091666972.0,34.442515885436,2255.3037037037,1.05937131851852,37.0,2966.14990234375,2559270000.0,14.569999694824219,2.322420515011849,1.1354910880539462,3.8364017741992917,2.305428095913996,2.5533776141637743
2019-10-16,1.6394179837048888,8159.29,32773.062476,399447.0,98935268.8522138,13008091666972.0,18.7769331835887,2220.24836601307,0.995947320261438,39.0,2995.679931640625,3345090000.0,13.539999961853027,1.4761202918613912,2.322420515011849,1.1354910880539462,2.1623215158346256,2.5678243114849915
2019-10-17,1.4794348376180948,7991.74,34733.593966,421026.0,92468911.4108927,13008091666972.0,20.9095306449981,2366.94405594406,1.11676388111888,40.0,2989.68994140625,3230320000.0,13.680000305175781,2.0781206829247236,1.4761202918613912,2.322420515011849,2.2268927936085072,2.6112353037263656
2019-10-18,2.201880887057049,8070.58,29656.949158,356490.0,96995361.6198175,13008091666972.0,23.9274747536604,2227.36666666667,1.09859798,40.0,2997.949951171875,3103470000.0,13.789999961853027,1.6394179837048888,2.0781206829247236,1.4761202918613912,2.023388435554753,2.6025107788573165
2019-10-19,1.5467707129931243,7947.01,31353.181416,399783.0,103461719.061139,13008091666972.0,15.482881314486,2121.1875,0.9423605,40.0,2986.199951171875,3268970000.0,14.25,1.4794348376180948,1.6394179837048888,2.0781206829247236,1.995343881910598,2.6113302374730725
2019-10-20,1.9560497595618853,7948.01,26627.889388,349746.0,91822275.6667605,13008091666972.0,12.6603685472913,2146.02816901408,0.968948147887323,41.0,2986.199951171875,3268970000.0,14.25,2.201880887057049,1.4794348376180948,1.6394179837048888,1.7618408980331346,2.6559753346443644
2019-10-21,1.627437767818143,8223.35,34286.452654,396091.0,94408818.643289,13008091666972.0,9.01978135419436,1984.90410958904,0.845296609589041,37.0,2986.199951171875,3268970000.0,14.25,1.5467707129931243,2.201880887057049,1.4794348376180948,1.8205951301673031,2.5841145152303344
2019-10-22,1.5241583165216661,8197.27,30448.679539,367169.0,102815083.317007,13008091666972.0,10.1860881087778,2212.52201257862,1.00909333962264,37.0,3006.719970703125,3271960000.0,14.0,1.9560497595618853,1.5467707129931243,2.201880887057049,1.7682564508173082,2.6058292440830244
